,X,gbifID,class,order,family,genus,species,decimalLatitude,decimalLongitude,depth,eventDate,day,month,year,spicules,newdepth,npoints_newdepth
21152,525066,4055753291,Hexactinellida,Sceptrulophora,Auloplacidae,Auloplax,Auloplax breviscopulata,-29.831699,-178.263306,1050,1974-07-27T00:00:00,27,7,1974,1,NA,NA
21153,521916,4055744451,Hexactinellida,Sceptrulophora,Auloplacidae,Auloplax,Auloplax breviscopulata,-29.832,-178.263,1050,1974-07-07T00:00:00,7,7,1974,1,NA,NA
21154,450555,1890488407,Hexactinellida,Sceptrulophora,Auloplacidae,Auloplax,Auloplax breviscopulata,-37.195333,176.979333,708.5,2012-04-29T00:00:00,29,4,2012,1,NA,NA
21155,463917,1890467214,Hexactinellida,Sceptrulophora,Auloplacidae,Auloplax,Auloplax breviscopulata,-29.831699,-178.263306,1050,1974-07-27T00:00:00,27,7,1974,1,NA,NA
21156,452057,1890513569,Hexactinellida,Sceptrulophora,Auloplacidae,Auloplax,Auloplax breviscopulata,-39.49083,178.4175,1000,1999-06-03T00:00:00,3,6,1999,1,NA,NA
21157,523926,4055750759,Hexactinellida,Sceptrulophora,Auloplacidae,Auloplax,Auloplax breviscopulata,-29.832,-178.263,1050,1974-07-07T00:00:00,7,7,1974,1,NA,NA
21158,449063,1890513797,Hexactinellida,Sceptrulophora,Auloplacidae,Auloplax,Auloplax breviscopulata,-34.805,169.853333,953.5,2002-07-19T00:00:00,19,7,2002,1,NA,NA
21159,462430,1890472774,Hexactinellida,Sceptrulophora,Auloplacidae,Auloplax,Auloplax sonnae,-25.790167,-177.106333,640,2007-05-02T00:00:00,2,5,2007,1,NA,NA
21160,521914,4055744449,Hexactinellida,Sceptrulophora,Auloplacidae,Auloplax,Auloplax sonnae,-25.79,-177.106,640,2007-05-02T00:00:00,2,5,2007,1,NA,NA
21161,524099,4055751180,Hexactinellida,Sceptrulophora,Auloplacidae,Auloplax,Auloplax sonnae,-25.79,-177.106,640,2007-05-02T00:00:00,2,5,2007,1,NA,NA
21162,525075,4055753325,Hexactinellida,Sceptrulophora,Auloplacidae,Auloplax,Auloplax sonnae,-25.790167,-177.106333,640,2007-05-02T00:00:00,2,5,2007,1,NA,NA
21163,194813,2557377904,Hexactinellida,Sceptrulophora,Euretidae,Periphragella,,25.35992,-178.43044,3962,2016-03-11T00:00:00,11,3,2016,1,NA,NA
21164,269369,2557568380,Hexactinellida,Sceptrulophora,Euretidae,Periphragella,,18.11665,-169.00108,1983,2015-09-26T00:00:00,26,9,2015,1,NA,NA
21165,149049,2557570639,Hexactinellida,Sceptrulophora,Euretidae,Periphragella,,17.49925,-168.74123,2147,2015-09-24T00:00:00,24,9,2015,1,NA,NA
21166,149058,2557574711,Hexactinellida,Sceptrulophora,Euretidae,Periphragella,,23.94598,-166.04144,1117,2016-02-29T00:00:00,29,2,2016,1,NA,NA
21167,194893,2557378133,Hexactinellida,Sceptrulophora,Euretidae,Periphragella,,12.53932,144.60648,4961,2016-04-23T00:00:00,23,4,2016,1,NA,NA
21168,259967,2557567188,Hexactinellida,Sceptrulophora,Euretidae,Periphragella,,16.8539,154.06241,2149,2016-07-30T00:00:00,30,7,2016,1,NA,NA
21169,98528,2557568848,Hexactinellida,Sceptrulophora,Euretidae,Periphragella,,25.35986,-178.4305,3966,2016-03-11T00:00:00,11,3,2016,1,NA,NA
21170,23598,2557460461,Hexactinellida,Sceptrulophora,Euretidae,Periphragella,,27.14031,-176.23198,2278,2015-08-10T00:00:00,10,8,2015,1,NA,NA
21171,313969,2557468119,Hexactinellida,Sceptrulophora,Euretidae,Periphragella,,27.14036,-176.23164,2275,2015-08-10T00:00:00,10,8,2015,1,NA,NA
21172,33614,2557562671,Hexactinellida,Sceptrulophora,Euretidae,Periphragella,,15.00416,148.51688,2185,2016-05-06T00:00:00,6,5,2016,1,NA,NA
21173,465402,1890477471,Hexactinellida,Sceptrulophora,Euretidae,Periphragella,Periphragella elisae,-36.960835,177.296661,1660.5,2004-11-09T00:00:00,9,11,2004,1,NA,NA
21174,466893,1890477352,Hexactinellida,Sceptrulophora,Tretodictyidae,Psilocalyx,Psilocalyx wilsoni,-37.324165,177.12117,479,2004-11-16T00:00:00,16,11,2004,1,NA,NA
21175,237528,2557388016,Hexactinellida,Sceptrulophora,Tretodictyidae,Psilocalyx,Psilocalyx wilsoni,15.02954,145.22292,483,2016-05-08T00:00:00,8,5,2016,1,NA,NA
21176,474307,1890471720,Hexactinellida,Sceptrulophora,Tretodictyidae,Psilocalyx,Psilocalyx wilsoni,-29.233299,159,1045,1978-06-01T00:00:00,1,6,1978,1,NA,NA
21177,307805,3763307383,Hexactinellida,Sceptrulophora,Tretodictyidae,Psilocalyx,Psilocalyx wilsoni,-0.37707,-160.02129,405,2019-07-07T00:00:00,7,7,2019,1,NA,NA
21178,334775,2557575490,Hexactinellida,Sceptrulophora,Tretodictyidae,Psilocalyx,Psilocalyx wilsoni,15.03,145.22304,447,2016-05-08T00:00:00,8,5,2016,1,NA,NA
21179,23673,2557388995,Hexactinellida,Sceptrulophora,Tretodictyidae,Psilocalyx,Psilocalyx wilsoni,15.03002,145.223,445,2016-05-08T00:00:00,8,5,2016,1,NA,NA
21180,131230,2557576412,Hexactinellida,Sceptrulophora,Tretodictyidae,Psilocalyx,Psilocalyx wilsoni,15.02976,145.223,466,2016-05-08T00:00:00,8,5,2016,1,NA,NA
21181,117641,2557206920,Hexactinellida,Sceptrulophora,Tretodictyidae,Psilocalyx,Psilocalyx wilsoni,-0.38198,-160.02166,442,2005-07-20T00:00:00,20,7,2005,1,NA,NA
21182,33662,2557566750,Hexactinellida,Sceptrulophora,Tretodictyidae,Psilocalyx,Psilocalyx wilsoni,15.02964,145.22289,479,2016-05-08T00:00:00,8,5,2016,1,NA,NA
21183,456509,1890475562,Hexactinellida,Sceptrulophora,Tretodictyidae,Psilocalyx,Psilocalyx wilsoni,-26.43233,167.18117,762,2003-05-17T00:00:00,17,5,2003,1,NA,NA
21184,227452,2557380320,Hexactinellida,Lyssacinosida,Euplectellidae,Hyalostylus,,12.79566,143.7888,2527,2016-04-27T00:00:00,27,4,2016,1,NA,NA
21185,324786,2557576150,Hexactinellida,Lyssacinosida,Euplectellidae,Hyalostylus,,12.69957,143.74763,2666,2016-04-26T00:00:00,26,4,2016,1,NA,NA
21186,35699,2557592090,Hexactinellida,Lyssacinosida,Euplectellidae,Hyalostylus,,32.20447,-163.61548,3091,2017-09-15T00:00:00,15,9,2017,1,NA,NA
21187,259926,2557567040,Hexactinellida,Lyssacinosida,Euplectellidae,Hyalostylus,,19.80404,148.448,1780,2016-07-06T00:00:00,6,7,2016,1,NA,NA
21188,65854,2557568441,Hexactinellida,Lyssacinosida,Euplectellidae,Hyalostylus,,17.61163,-169.64194,4138,2015-09-25T00:00:00,25,9,2015,1,NA,NA
21189,262836,2557587385,Hexactinellida,Lyssacinosida,Euplectellidae,Hyalostylus,,15.47005,-171.98943,1584,2017-07-22T00:00:00,22,7,2017,1,NA,NA
21190,307444,3763296506,Hexactinellida,Lyssacinosida,Euplectellidae,Hyalostylus,,39.80456,-66.21557,2562,2019-09-10T00:00:00,10,9,2019,1,NA,NA
21191,98903,3763341071,Hexactinellida,Lyssacinosida,Euplectellidae,Hyalostylus,,6.13242,-162.77219,1794,2019-06-28T00:00:00,28,6,2019,1,NA,NA
21192,77618,2557242190,Hexactinellida,Lyssacinosida,Euplectellidae,Hyalostylus,,24.58489,-169.9142,4716,2015-08-06T00:00:00,6,8,2015,1,NA,NA
21193,152647,3763341506,Hexactinellida,Lyssacinosida,Euplectellidae,Hyalostylus,,39.80457,-66.21553,2564,2019-09-10T00:00:00,10,9,2019,1,NA,NA
21194,524196,4055751404,Hexactinellida,Lyssacinosida,Euplectellidae,Hyalostylus,Hyalostylus microfloricomus,13.978167,-123.149,3788,2015-04-11T00:00:00,11,4,2015,1,NA,NA
21195,524197,4055751407,Hexactinellida,Lyssacinosida,Euplectellidae,Hyalostylus,Hyalostylus schulzei,18.796667,-128.308833,4915,2015-04-20T00:00:00,20,4,2015,1,NA,NA
21196,227265,2557379725,Hexactinellida,Sceptrulophora,Farreidae,Lonchiphora,,17.5002,-168.74104,2128,2015-09-24T00:00:00,24,9,2015,1,NA,NA
21197,271241,2557593977,Hexactinellida,Sceptrulophora,Farreidae,Lonchiphora,,-11.04771,-171.1067,915,2017-03-08T00:00:00,8,3,2017,1,NA,NA
21198,271229,2557593929,Hexactinellida,Sceptrulophora,Farreidae,Lonchiphora,,-11.04753,-171.11116,1111,2017-03-07T00:00:00,7,3,2017,1,NA,NA
21199,67690,2557593931,Hexactinellida,Sceptrulophora,Farreidae,Lonchiphora,,-11.04734,-171.11098,1104,2017-03-07T00:00:00,7,3,2017,1,NA,NA
21200,67694,2557593937,Hexactinellida,Sceptrulophora,Farreidae,Lonchiphora,,-11.04743,-171.11049,1084,2017-03-07T00:00:00,7,3,2017,1,NA,NA
21201,35065,2557582275,Hexactinellida,Sceptrulophora,Farreidae,Lonchiphora,,-11.04745,-171.11023,1075,2017-03-07T00:00:00,7,3,2017,1,NA,NA
21202,238909,2557403539,Hexactinellida,Sceptrulophora,Farreidae,Lonchiphora,,-11.04734,-171.11078,1097,2017-03-07T00:00:00,7,3,2017,1,NA,NA
21203,132685,2557595957,Hexactinellida,Sceptrulophora,Farreidae,Lonchiphora,,-11.0474,-171.11066,1091,2017-03-07T00:00:00,7,3,2017,1,NA,NA
21204,229650,2557405529,Hexactinellida,Sceptrulophora,Farreidae,Lonchiphora,,-11.04754,-171.11102,1111,2017-03-07T00:00:00,7,3,2017,1,NA,NA
21205,303729,2557587824,Hexactinellida,Sceptrulophora,Farreidae,Lonchiphora,,-11.04752,-171.11108,1113,2017-03-07T00:00:00,7,3,2017,1,NA,NA
21206,63509,3113133278,Hexactinellida,Lyssacinosida,Rossellidae,Acanthascus,,-14.34544,-170.32803,682,2019-07-30T00:00:00,30,7,2019,1,NA,NA
21207,132191,2557590846,Hexactinellida,Lyssacinosida,Rossellidae,Acanthascus,,52.34598,176.37858,224,2016-06-07T00:00:00,7,6,2016,1,NA,NA
21208,271861,3892902209,Hexactinellida,Lyssacinosida,Rossellidae,Acanthascus,,10.95534,-170.90248,1694,2019-09-09T00:00:00,9,9,2019,1,NA,NA
21209,59111,2557401634,Hexactinellida,Lyssacinosida,Rossellidae,Acanthascus,,15.68005,-170.37048,1215,2017-07-21T00:00:00,21,7,2017,1,NA,NA
21210,165624,2557407110,Hexactinellida,Lyssacinosida,Rossellidae,Acanthascus,,54.49582,-159.36334,137,2015-05-27T00:00:00,27,5,2015,1,NA,NA
21211,132283,2557590966,Hexactinellida,Lyssacinosida,Rossellidae,Acanthascus,,52.99407,172.32021,170,2016-06-07T00:00:00,7,6,2016,1,NA,NA
21212,157477,2557152150,Hexactinellida,Lyssacinosida,Rossellidae,Acanthascus,,57.84867,-173.962,735,1979-06-21T00:00:00,21,6,1979,1,NA,NA
21213,37645,3113161297,Hexactinellida,Lyssacinosida,Rossellidae,Acanthascus,,-14.35191,-170.3265,913,2019-07-30T00:00:00,30,7,2019,1,NA,NA
21214,293898,2557399544,Hexactinellida,Lyssacinosida,Rossellidae,Acanthascus,,59.216,-149.14902,170,2015-06-22T00:00:00,22,6,2015,1,NA,NA
21215,37649,3113176303,Hexactinellida,Lyssacinosida,Rossellidae,Acanthascus,,-14.34907,-170.32805,723,2019-07-30T00:00:00,30,7,2019,1,NA,NA
21216,109004,2557162355,Hexactinellida,Lyssacinosida,Rossellidae,Acanthascus,Acanthascus profundus,36.23368,-121.91241,366,2010-11-03T00:00:00,3,11,2010,1,NA,NA
21217,222839,2557163669,Hexactinellida,Lyssacinosida,Rossellidae,Acanthascus,Acanthascus profundus,36.23554,-121.91073,342,2010-11-03T00:00:00,3,11,2010,1,NA,NA
21218,149916,2557600460,Hexactinellida,Lyssacinosida,Rossellidae,Acanthascus,Acanthascus koltuni,51.4682,-177.051,2105,2004-07-31T00:00:00,31,7,2004,1,NA,NA
21219,523080,4055748577,Hexactinellida,Lyssacinosida,Rossellidae,Acanthascus,Acanthascus koltuni,51.46667,-177.05,2105,2004-07-31T00:00:00,31,7,2004,1,NA,NA
21220,530571,4055766960,Hexactinellida,Lyssacinosida,Rossellidae,Acanthascus,Acanthascus koltuni,51.468183,-177.050917,2105,2004-07-31T00:00:00,31,7,2004,1,NA,NA
21221,672737,1320086118,Hexactinellida,Lyssacinosida,Rossellidae,Acanthascus,Acanthascus koltuni,51.4682,-177.051,2105,2004-07-31T00:00:00,31,7,2004,1,NA,NA
21222,234564,3033766719,Hexactinellida,Lyssacinosida,Rossellidae,Acanthascus,Acanthascus malacus,50.7158,-129.40668,1767,2006-10-11T00:00:00,11,10,2006,1,NA,NA
21223,528562,4055762137,Hexactinellida,Lyssacinosida,Rossellidae,Acanthascus,Acanthascus malacus,50.72,-129.41667,1768,2006-10-11T00:00:00,11,10,2006,1,NA,NA
21224,530249,4055766276,Hexactinellida,Lyssacinosida,Rossellidae,Acanthascus,Acanthascus malacus,50.72,-129.416667,1768,2006-10-11T00:00:00,11,10,2006,1,NA,NA
21225,731278,1898263183,Hexactinellida,Lyssacinosida,Rossellidae,Acanthascus,Acanthascus malacus,50.72,-129.416667,1763,2006-10-11T00:00:00,11,10,2006,1,NA,NA
21226,730557,1898298132,Hexactinellida,Lyssacinosida,Rossellidae,Acanthascus,Acanthascus cactus,54.337517,-133.05525,461.5,2002-09-01T00:00:00,1,9,2002,1,NA,NA
21227,730918,1898260636,Hexactinellida,Lyssacinosida,Rossellidae,Acanthascus,Acanthascus platei,49.978333,-125.013333,128,1974-04-23T00:00:00,23,4,1974,1,NA,NA
21228,731060,1898273880,Hexactinellida,Lyssacinosida,Rossellidae,Acanthascus,Acanthascus platei,53.467,-127.858,535,1982-10-26T00:00:00,26,10,1982,1,NA,NA
21229,521702,4055743848,Demospongiae,Tetractinellida,Vulcanellidae,Vulcanella,,55.6922,167.1199,3599,2018-06-16T00:00:00,16,6,2018,1,NA,NA
21230,214662,2557146541,Demospongiae,Tetractinellida,Vulcanellidae,Vulcanella,,52.09208,176.33881,131,2012-07-20T00:00:00,20,7,2012,1,NA,NA
21231,521701,4055743847,Demospongiae,Tetractinellida,Vulcanellidae,Vulcanella,,55.438,167.265,1569,2016-06-28T00:00:00,28,6,2016,1,NA,NA
21232,49585,2557138428,Demospongiae,Tetractinellida,Vulcanellidae,Vulcanella,,56.03173,-156.8006,84,2011-06-17T00:00:00,17,6,2011,1,NA,NA
21233,319426,2557150263,Demospongiae,Tetractinellida,Vulcanellidae,Vulcanella,,55.71843,-134.22071,154,2009-07-27T00:00:00,27,7,2009,1,NA,NA
21234,302955,2557579373,Demospongiae,Tetractinellida,Vulcanellidae,Vulcanella,,51.45364,-178.63779,447,2016-06-07T00:00:00,7,6,2016,1,NA,NA
21235,514683,3855748352,Demospongiae,Tetractinellida,Vulcanellidae,Vulcanella,,43.475,-124.79,500,1974-03-04T00:00:00,4,3,1974,1,NA,NA
21236,521716,4055743887,Demospongiae,Tetractinellida,Vulcanellidae,Vulcanella,,55.381,167.262,469,2018-06-17T00:00:00,17,6,2018,1,NA,NA
21237,335400,2557585564,Demospongiae,Tetractinellida,Vulcanellidae,Vulcanella,,52.53575,-179.59839,87,2016-06-07T00:00:00,7,6,2016,1,NA,NA
21238,515819,3855750307,Demospongiae,Tetractinellida,Vulcanellidae,Vulcanella,,45.833333,-124.721667,400,1966-03-24T00:00:00,24,3,1966,1,NA,NA
21239,453794,1890479120,Demospongiae,Tetractinellida,Vulcanellidae,Vulcanella,Vulcanella orthotriaena,-40.038502,178.143005,738.5,2006-11-04T00:00:00,4,11,2006,1,NA,NA
21240,455289,1890479166,Demospongiae,Tetractinellida,Vulcanellidae,Vulcanella,Vulcanella orthotriaena,-40.038502,178.143005,738.5,2006-11-04T00:00:00,4,11,2006,1,NA,NA
21241,471585,1890473757,Demospongiae,Tetractinellida,Vulcanellidae,Vulcanella,Vulcanella orthotriaena,-42.766667,-179.922667,935,2001-04-20T00:00:00,20,4,2001,1,NA,NA
21242,467158,1890472583,Demospongiae,Tetractinellida,Vulcanellidae,Vulcanella,Vulcanella orthotriaena,-40.0301,178.190517,659,2007-03-06T00:00:00,6,3,2007,1,NA,NA
21243,474574,1890467801,Demospongiae,Tetractinellida,Vulcanellidae,Vulcanella,Vulcanella orthotriaena,-34.0425,174.817001,836,2002-04-19T00:00:00,19,4,2002,1,NA,NA
21244,458257,1890513567,Demospongiae,Tetractinellida,Vulcanellidae,Vulcanella,Vulcanella orthotriaena,-42.802333,179.987833,972,2001-04-17T00:00:00,17,4,2001,1,NA,NA
21245,373024,3696579226,Demospongiae,Tetractinellida,Vulcanellidae,Vulcanella,Vulcanella orthotriaena,-24.918917,168.363831,510,1985-09-03T12:00:00,3,9,1985,1,NA,NA
21246,449433,1890473341,Demospongiae,Tetractinellida,Vulcanellidae,Vulcanella,Vulcanella orthotriaena,-42.802333,179.987833,972,2001-04-17T00:00:00,17,4,2001,1,NA,NA
21247,373222,3696589264,Demospongiae,Tetractinellida,Vulcanellidae,Vulcanella,Vulcanella orthotriaena,-42.721085,-179.960747,951,2001-04-21T12:00:00,21,4,2001,1,NA,NA
21248,464162,1890513675,Demospongiae,Tetractinellida,Vulcanellidae,Vulcanella,Vulcanella orthotriaena,-42.72,-179.9605,951,2001-04-21T00:00:00,21,4,2001,1,NA,NA
21249,520584,4055740747,Demospongiae,Tetractinellida,Vulcanellidae,Vulcanella,Vulcanella acanthoxea,35.116667,139.6,300,1964-05-13T00:00:00,13,5,1964,1,NA,NA
21250,528195,4055761191,Demospongiae,Tetractinellida,Vulcanellidae,Vulcanella,Vulcanella acanthoxea,35.116667,139.6,300,1964-05-13T00:00:00,13,5,1964,1,NA,NA
21251,531371,4055769064,Demospongiae,Tetractinellida,Vulcanellidae,Vulcanella,Vulcanella stylifera,-22.3865,-39.907,1131.5,2003-02-07T00:00:00,7,2,2003,1,NA,NA
21252,692077,2434006544,Demospongiae,Tetractinellida,Vulcanellidae,Vulcanella,Vulcanella gracilis,55.4448,-16.07202,NA,2005-07-12T00:00:00,12,7,2005,1,NA,NA
21253,695256,2433997161,Demospongiae,Tetractinellida,Vulcanellidae,Vulcanella,Vulcanella gracilis,35.29415,-6.78777,NA,2004-08-17T00:00:00,17,8,2004,1,NA,NA
21254,697436,2434006034,Demospongiae,Tetractinellida,Vulcanellidae,Vulcanella,Vulcanella gracilis,53.77012,-13.94568,NA,2005-07-17T00:00:00,17,7,2005,1,NA,NA
21255,697455,2433997820,Demospongiae,Tetractinellida,Vulcanellidae,Vulcanella,Vulcanella gracilis,55.43958,-16.10253,NA,2004-09-06T00:00:00,6,9,2004,1,NA,NA
21256,699855,2434009878,Demospongiae,Tetractinellida,Vulcanellidae,Vulcanella,Vulcanella gracilis,55.44463,-16.07178,NA,2005-07-12T00:00:00,12,7,2005,1,NA,NA
21257,700878,2434005864,Demospongiae,Tetractinellida,Vulcanellidae,Vulcanella,Vulcanella gracilis,55.49072,-15.80132,NA,2005-07-11T00:00:00,11,7,2005,1,NA,NA
21258,703958,2434004533,Demospongiae,Tetractinellida,Vulcanellidae,Vulcanella,Vulcanella gracilis,55.49365,-15.80088,NA,2005-07-08T00:00:00,8,7,2005,1,NA,NA
21259,706813,2434006556,Demospongiae,Tetractinellida,Vulcanellidae,Vulcanella,Vulcanella gracilis,55.4908,-15.80122,NA,2005-07-11T00:00:00,11,7,2005,1,NA,NA
21260,693224,2433995236,Demospongiae,Tetractinellida,Vulcanellidae,Vulcanella,Vulcanella aberrans,35.29435,-6.78783,NA,2004-08-17T00:00:00,17,8,2004,1,NA,NA
21261,695732,2433995518,Demospongiae,Tetractinellida,Vulcanellidae,Vulcanella,Vulcanella aberrans,35.29435,-6.78783,NA,2004-08-17T00:00:00,17,8,2004,1,NA,NA
21262,703225,2433995139,Demospongiae,Tetractinellida,Vulcanellidae,Vulcanella,Vulcanella aberrans,35.29435,-6.78783,NA,2004-08-17T00:00:00,17,8,2004,1,NA,NA
21263,132469,2557591229,Hexactinellida,Lyssacinosida,Euplectellidae,Heterotella,,26.6378,-79.53649,783,2006-03-01T00:00:00,1,3,2006,1,NA,NA
21264,261459,2557577411,Hexactinellida,Lyssacinosida,Euplectellidae,Heterotella,,31.70193,-79.12672,512,2002-08-27T00:00:00,27,8,2002,1,NA,NA
21265,57953,2557395939,Hexactinellida,Lyssacinosida,Euplectellidae,Heterotella,,31.70289,-79.12637,515,2002-08-27T00:00:00,27,8,2002,1,NA,NA
21266,149591,2557590177,Hexactinellida,Lyssacinosida,Euplectellidae,Heterotella,,28.28436,-79.61384,742,2002-08-30T00:00:00,30,8,2002,1,NA,NA
21267,196814,2557402916,Hexactinellida,Lyssacinosida,Euplectellidae,Heterotella,,29.67105,-79.63446,762,2004-05-21T00:00:00,21,5,2004,1,NA,NA
21268,25450,2557399884,Hexactinellida,Lyssacinosida,Euplectellidae,Heterotella,,31.73514,-79.09108,537,2002-08-26T00:00:00,26,8,2002,1,NA,NA
21269,25454,2557399891,Hexactinellida,Lyssacinosida,Euplectellidae,Heterotella,,26.33995,-84.7478,419,2003-09-12T00:00:00,12,9,2003,1,NA,NA
21270,25538,2557403981,Hexactinellida,Lyssacinosida,Euplectellidae,Heterotella,,28.2755,-79.61812,733,2009-08-11T00:00:00,11,8,2009,1,NA,NA
21271,57786,2557391726,Hexactinellida,Lyssacinosida,Euplectellidae,Heterotella,,28.28436,-79.61384,754,2002-08-30T00:00:00,30,8,2002,1,NA,NA
21272,34795,2557577420,Hexactinellida,Lyssacinosida,Euplectellidae,Heterotella,,28.28436,-79.61384,746,2002-08-30T00:00:00,30,8,2002,1,NA,NA
21273,518721,4055736631,Hexactinellida,Lyssacinosida,Euplectellidae,Heterotella,Heterotella pomponae,21.480667,-71.499667,467,1994-10-31T00:00:00,31,10,1994,1,NA,NA
21274,518945,4055737114,Hexactinellida,Lyssacinosida,Euplectellidae,Heterotella,Heterotella pomponae,21.480667,-71.499667,467,1994-10-31T00:00:00,31,10,1994,1,NA,NA
21275,523488,4055749669,Hexactinellida,Lyssacinosida,Euplectellidae,Heterotella,Heterotella midatlantica,51.75,-29.55,1911,2004-07-17T00:00:00,17,7,2004,1,NA,NA
21276,523743,4055750406,Hexactinellida,Lyssacinosida,Euplectellidae,Heterotella,Heterotella midatlantica,51.75,-29.55,1911,2004-07-17T00:00:00,17,7,2004,1,NA,NA
21277,239109,2557408035,Hexactinellida,Sceptrulophora,Euretidae,Gymnorete,,-5.40142,-173.96124,658,2017-03-24T00:00:00,24,3,2017,1,NA,NA
21278,104193,3763352387,Hexactinellida,Sceptrulophora,Euretidae,Gymnorete,,-0.37587,-160.02101,436,2019-07-07T00:00:00,7,7,2019,1,NA,NA
21279,307804,3763307378,Hexactinellida,Sceptrulophora,Euretidae,Gymnorete,,-0.37571,-160.0213,480,2019-07-07T00:00:00,7,7,2019,1,NA,NA
21280,104192,3763352385,Hexactinellida,Sceptrulophora,Euretidae,Gymnorete,,-0.37579,-160.02122,475,2019-07-07T00:00:00,7,7,2019,1,NA,NA
21281,301880,2557564335,Hexactinellida,Sceptrulophora,Euretidae,Gymnorete,,21.80395,-160.2846,331,2015-09-14T00:00:00,14,9,2015,1,NA,NA
21282,271285,2557594169,Hexactinellida,Sceptrulophora,Euretidae,Gymnorete,,0.21265,-176.48468,448,2017-03-16T00:00:00,16,3,2017,1,NA,NA
21283,123679,2557412885,Hexactinellida,Sceptrulophora,Euretidae,Gymnorete,,0.83442,-176.62488,463,2017-03-17T00:00:00,17,3,2017,1,NA,NA
21284,58695,2557401052,Hexactinellida,Sceptrulophora,Euretidae,Gymnorete,,-5.4014,-173.96123,701,2017-03-24T00:00:00,24,3,2017,1,NA,NA
21285,237071,2557377365,Hexactinellida,Sceptrulophora,Euretidae,Gymnorete,,21.80419,-160.28479,343,2015-09-14T00:00:00,14,9,2015,1,NA,NA
21286,229819,2557405797,Hexactinellida,Sceptrulophora,Euretidae,Gymnorete,,0.83433,-176.62494,451,2017-03-17T00:00:00,17,3,2017,1,NA,NA
21287,460953,1890489132,Hexactinellida,Sceptrulophora,Euretidae,Gymnorete,Gymnorete stabulatum,-30.177333,179.7369,404.5,2012-10-18T00:00:00,18,10,2012,1,NA,NA
21288,522316,4055745502,Hexactinellida,Sceptrulophora,Euretidae,Gymnorete,Gymnorete stabulatum,-28.146,175.448,1017,1999-10-20T00:00:00,20,10,1999,1,NA,NA
21289,523965,4055750824,Hexactinellida,Sceptrulophora,Euretidae,Gymnorete,Gymnorete stabulatum,-28.146,175.448,1017,1999-10-20T00:00:00,20,10,1999,1,NA,NA
21290,722625,1066777904,Hexactinellida,Sceptrulophora,Euretidae,Gymnorete,Gymnorete stabulatum,-29.239167,159.034833,1302.5,2003-05-21T00:00:00,21,5,2003,1,NA,NA
21291,724769,1633723180,Hexactinellida,Sceptrulophora,Euretidae,Gymnorete,Gymnorete stabulatum,-29.214667,158.984167,702.5,2003-05-21T00:00:00,21,5,2003,1,NA,NA
21292,468382,1890482960,Hexactinellida,Sceptrulophora,Euretidae,Gymnorete,Gymnorete pacificum,-44.127,-174.5695,892.5,2009-06-26T00:00:00,26,6,2009,1,NA,NA
21293,469866,1890465056,Hexactinellida,Sceptrulophora,Euretidae,Gymnorete,Gymnorete pacificum,-45.383301,175.483307,1277,1966-08-18T00:00:00,18,8,1966,1,NA,NA
21294,522313,4055745497,Hexactinellida,Sceptrulophora,Euretidae,Gymnorete,Gymnorete pacificum,-29.2,-177.822,1206.5,1973-04-05T00:00:00,5,4,1973,1,NA,NA
21295,523963,4055750822,Hexactinellida,Sceptrulophora,Euretidae,Gymnorete,Gymnorete pacificum,-29.2,-177.822,1206.5,1973-04-05T00:00:00,5,4,1973,1,NA,NA
21296,197943,2557408606,Hexactinellida,Sceptrulophora,Tretodictyidae,Sclerothamnus,,15.67994,-170.3711,1181,2017-07-21T00:00:00,21,7,2017,1,NA,NA
21297,100616,2557592919,Hexactinellida,Sceptrulophora,Tretodictyidae,Sclerothamnus,,15.67814,-170.37323,1147,2017-07-22T00:00:00,22,7,2017,1,NA,NA
